,geneID,genename,moduleColor,GS.Mass_min,p.GS.Mass_min,MM.blue,p.MM.blue,MM.greenyellow,p.MM.greenyellow,MM.pink,p.MM.pink,MM.tan,p.MM.tan,MM.magenta,p.MM.magenta,MM.black,p.MM.black,MM.brown,p.MM.brown,MM.yellow,p.MM.yellow,MM.grey,p.MM.grey
5485,ENSGALG00010020728,TMEM37,grey,0.094959018,0.666477685,0.020156736,0.927265051,-0.015437396,0.94426502,0.015975245,0.94232626,-0.093263554,0.672107115,0.472078243,0.022942091,0.375109703,0.077783536,0.337046103,0.115789148,-0.28044386,0.194922605,0.148717941,0.498257851
8113,ENSGALG00010029178,NOTUM,grey,-0.002216261,0.991992523,0.267106674,0.21791198,0.203805779,0.350947719,-0.244525432,0.2608088,-0.002451895,0.991141196,0.271765544,0.209685375,0.375466897,0.077478407,0.242981615,0.263925934,-0.035835965,0.871045457,0.153891955,0.483255723
1292,ENSGALG00010005675,GJA3,grey,-0.054088114,0.806370583,0.205717232,0.346350128,0.045225657,0.837647484,-0.034385386,0.876225497,0.126713946,0.564520533,0.353721903,0.097758066,0.375511416,0.077440441,0.053317105,0.809080931,-0.276412793,0.201689426,0.243265564,0.263350832
932,ENSGALG00010004352,CHMP2A,grey,-0.286565562,0.184944154,0.376917675,0.076248372,0.235767969,0.278805284,-0.053040376,0.810054242,0.001422276,0.994861191,0.354593461,0.096876534,0.376525332,0.076579553,0.399109658,0.05921638,0.107973359,0.623863089,0.41958309,0.046249904
2698,ENSGALG00010011313,RASSF9,grey,-0.135731779,0.536895614,0.33820276,0.114465561,0.452346369,0.030221021,-0.071987645,0.744112982,0.144990278,0.509206589,0.274615576,0.204756872,0.377022982,0.076159666,0.344827243,0.107096736,-0.123498502,0.574521315,0.343267917,0.108799075
4543,ENSGALG00010017613,HAUS3,grey,-0.33491498,0.118256953,0.400354562,0.058355933,0.119914705,0.58575833,-0.18380585,0.401171416,0.333329021,0.120118104,0.159425673,0.467466026,0.377949454,0.075382598,0.065569866,0.766279103,-0.192717518,0.378318207,0.235498993,0.279370107
538,ENSGALG00010002592,RPS6KA3,grey,0.010999141,0.960274087,0.157100795,0.474067248,-0.101264445,0.645696155,0.041527167,0.850773452,0.116489126,0.596586661,0.213944536,0.326969914,0.378295415,0.07509397,-0.038918205,0.860055988,-0.087173074,0.692468312,0.415906623,0.048398156
313,ENSGALG00010001712,ATP6AP1,grey,-0.100671796,0.647638841,0.304884408,0.157192894,0.06710951,0.760944483,0.412591517,0.050401058,0.14509384,0.508900843,-0.127204268,0.56300237,0.378702697,0.074755254,0.366399518,0.085507998,-0.194670901,0.373410252,0.269115136,0.214339503
7415,ENSGALG00010026625,,grey,-0.078637605,0.721350552,0.270946537,0.211116256,0.167815012,0.444043362,0.101629941,0.644499184,0.215048235,0.324420713,0.118148084,0.591332111,0.378937694,0.074560345,0.20490945,0.348288722,-0.090622353,0.680910614,0.190125201,0.384887996
1906,ENSGALG00010008239,,grey,-0.073808348,0.737859294,0.22250948,0.307503479,0.320199167,0.136348877,-0.367666325,0.084350251,0.137528855,0.531466871,0.28648656,0.185070653,0.37958794,0.07402303,0.157656583,0.47248485,-0.286966985,0.184302304,0.045208023,0.837709971
3769,ENSGALG00010014976,ITGB2,grey,0.094942687,0.666531828,0.203254568,0.352280164,0.269528242,0.213609587,0.442061781,0.034683897,0.345279301,0.106606893,0.298952091,0.165837999,0.379595829,0.074016529,0.390457338,0.06546877,-0.034839702,0.87460259,0.589686446,0.003062646
7791,ENSGALG00010027953,SLC31A1,grey,0.14164192,0.519139732,0.100622274,0.647801272,0.015151344,0.94529626,0.16725527,0.445586519,0.033688319,0.878716492,0.230036809,0.290995946,0.38008983,0.073610312,0.148174491,0.499846789,-0.220367053,0.312304689,0.204261481,0.349848387
5878,ENSGALG00010021668,PYGO1,grey,-0.088855557,0.686822241,0.35372724,0.097752649,0.359575031,0.091950578,0.138587295,0.528281569,0.136207152,0.535457065,0.18926355,0.387085923,0.38074209,0.073076548,0.322393115,0.133533255,0.139642421,0.525115238,0.614114526,0.001825257
5233,ENSGALG00010019855,TTC7A,grey,0.39034983,0.065549506,-0.205371655,0.347178696,-0.285468537,0.186706034,-0.064170996,0.771134886,0.046125958,0.834458501,-0.140973331,0.521134183,0.380926701,0.072926009,-0.294364086,0.1727473,-0.564654363,0.005000007,-0.047668245,0.8290014
5468,ENSGALG00010020680,CFAP221,grey,-0.070642428,0.748743574,0.181491026,0.407230571,0.297454142,0.168072305,-0.340968556,0.111345367,0.391263685,0.064865646,0.223858308,0.30450409,0.382689314,0.071500512,-0.162807073,0.457949866,-0.30689236,0.154339761,0.25308778,0.243950118
2144,ENSGALG00010009273,MAL2,grey,0.214669058,0.32529514,0.025561149,0.907835458,-0.176374189,0.420801918,-0.053277535,0.809220089,0.15081124,0.492160813,-0.221144441,0.310557291,0.382833144,0.071385131,-0.02790717,0.899416438,-0.428752423,0.041215383,0.072091251,0.743756694
138,ENSGALG00010001146,FAM69C,grey,-0.080259843,0.715831428,0.319944182,0.136678845,0.508430285,0.013240281,-0.235668684,0.279013688,0.337364105,0.115424146,0.492240623,0.017032703,0.383633585,0.070745593,0.313903925,0.144663052,0.084625371,0.701048021,0.59332855,0.002842494
6501,ENSGALG00010023597,MOGAT1,grey,0.182725333,0.40399345,0.140555755,0.522381697,0.210768572,0.334372384,-0.017445519,0.937028079,0.076096346,0.730023339,0.159519152,0.467201595,0.385287628,0.069437837,0.120218641,0.584801682,-0.094530891,0.667897564,0.461548189,0.026626849
2793,ENSGALG00010011626,SERPINB1,grey,-0.05671844,0.797140511,0.322041838,0.133981244,0.410056124,0.051975814,0.120435948,0.584118113,0.297465559,0.168055196,0.261051683,0.228921026,0.386823572,0.068239991,0.366189588,0.085700998,0.031661164,0.885966857,0.539503794,0.007887612
6314,ENSGALG00010023052,RAD54L,grey,0.137492403,0.531576732,0.062590712,0.776630405,0.141048902,0.520908566,-0.046231814,0.834083709,-0.081501476,0.711616443,0.222788059,0.306882522,0.386831303,0.068234002,0.052173998,0.813103223,-0.159360488,0.467650466,0.421577091,0.045116269
5417,ENSGALG00010020557,,grey,0.293256482,0.174444722,0.130950856,0.551462659,0.567724862,0.004717848,0.289022906,0.181038962,0.30886398,0.151573907,0.371419572,0.080989052,0.38832846,0.067081687,0.460898428,0.026868855,0.107230834,0.626264932,0.851869365,2.51E-07
4199,ENSGALG00010016619,SLC25A47,grey,0.040140208,0.855705864,0.115084742,0.601050204,0.043733251,0.842939207,0.052409328,0.812274783,-0.05647801,0.797983134,0.115649091,0.599254859,0.388433503,0.067001399,0.200981173,0.357806928,-0.34531719,0.106565911,0.24063615,0.26870704
1339,ENSGALG00010005913,NFKBIA,grey,-0.101042273,0.646424166,0.303609048,0.159024186,0.481819191,0.019909639,0.089420575,0.684929762,0.274061161,0.205709439,0.449612698,0.03135999,0.389777839,0.065980333,0.397289238,0.06049212,-0.046784503,0.83212744,0.610546328,0.001973712
3042,ENSGALG00010012401,RIPK2,grey,0.096759961,0.660517043,0.054392509,0.805301129,-0.226070106,0.299624808,-0.13684144,0.533540419,0.069438666,0.752894375,-0.145499426,0.50770429,0.389906468,0.065883261,-0.27029728,0.212255204,-0.457181298,0.02828732,0.054546521,0.804760155
2111,ENSGALG00010009173,LYAR,grey,-0.0647601,0.769088955,0.359393724,0.092126525,0.272829152,0.207836882,0.040850016,0.853180925,0.48466555,0.019087535,0.074112524,0.736816076,0.39031088,0.065578775,0.038887058,0.860166916,-0.062968425,0.775315936,0.505302455,0.013913289
8427,ENSGALG00010029778,DOC2B,grey,0.328542414,0.125863974,-0.194943556,0.372728112,-0.306730224,0.15456878,-0.196759385,0.368203469,-0.196875641,0.367914869,0.140491648,0.522573343,0.390557633,0.06539352,0.258208021,0.234215621,-0.219020561,0.315345475,-0.118612701,0.589864034
639,ENSGALG00010002998,LECT1,grey,0.113756156,0.605285648,0.038001537,0.86332176,-0.079372076,0.718850074,-0.36747873,0.08452095,0.212869273,0.329464989,0.039540493,0.85784025,0.390851691,0.065173273,0.127153037,0.563160907,-0.246414241,0.25702731,-0.040680788,0.853782782
1918,ENSGALG00010008267,MAML2,grey,0.023588306,0.91492275,0.310255079,0.149643587,0.428131383,0.041542174,0.108937178,0.620750948,0.337575735,0.115181703,0.433819169,0.038623973,0.391439953,0.064734369,0.225548352,0.300771431,-0.017435078,0.937065694,0.596017881,0.002688647
1395,ENSGALG00010006126,,grey,0.21920024,0.314938667,-0.015769842,0.94306663,0.180977852,0.408580636,-0.086164398,0.695860853,0.381050359,0.072825305,0.116995959,0.594979241,0.391532174,0.064665769,-0.012226792,0.955844129,-0.388030742,0.067309641,0.241554484,0.266828546
1978,ENSGALG00010008434,PTCHD4,grey,-0.175801775,0.422335255,0.295284193,0.171345945,0.195932643,0.370259584,0.015132041,0.945365855,0.334425663,0.118828927,0.319379151,0.137412067,0.392078031,0.064260855,0.034370343,0.876279239,-0.08871382,0.687297263,0.445855633,0.032980686
6928,ENSGALG00010024748,TRPM1,grey,0.221976897,0.308692754,-0.030909881,0.888656189,-0.197384187,0.366653958,0.088821225,0.68693729,0.175703608,0.422598521,-0.181370144,0.407548367,0.393149338,0.063471804,-0.07759434,0.724907052,-0.329851966,0.12427266,0.278108085,0.198824531
1850,ENSGALG00010008145,,grey,0.000618531,0.997765179,0.349390918,0.102226846,0.270767847,0.211429311,0.125327558,0.568822996,0.372057804,0.080427653,-0.099711492,0.650791407,0.394206354,0.062700564,0.301596001,0.161945062,0.00960659,0.965300449,0.451029794,0.030765384
5607,ENSGALG00010021097,KATNBL1,grey,-0.220645662,0.311677748,0.551202756,0.006408125,0.455237697,0.029052425,0.057597661,0.794061027,0.630253829,0.001266401,0.136987382,0.533099876,0.395880381,0.061493835,0.177321731,0.418270383,0.025779201,0.90705253,0.556755727,0.005791374
6491,ENSGALG00010023556,IVD,grey,0.165545303,0.450318226,0.201258134,0.357130929,0.506977012,0.013549587,0.342631495,0.109499532,0.106713275,0.627941253,0.099395069,0.65183146,0.399346437,0.059051978,0.358703758,0.092798387,-0.139356653,0.525971909,0.589315155,0.003085876
3359,ENSGALG00010013340,LIN28B,grey,-0.06228154,0.777706789,0.220200987,0.312678746,0.163791989,0.455197124,-0.316601146,0.141057876,0.22119762,0.310437975,0.216690129,0.320650705,0.401107273,0.057840363,0.008800253,0.968211493,-0.252418015,0.245242632,0.213745821,0.327430162
1499,ENSGALG00010006641,PLA2G10L,grey,-0.148186562,0.499811468,0.350499189,0.101069251,0.178607996,0.41484722,0.041524225,0.850783911,0.16347908,0.456070735,0.039080059,0.859479587,0.402195447,0.057101222,0.103957953,0.636895266,-0.262724138,0.225844254,0.285006652,0.187451272
7256,ENSGALG00010025790,LRP5,grey,-0.08508149,0.699509347,0.233822569,0.282906666,0.255489752,0.239351282,-0.268048775,0.216231349,0.323959268,0.131548975,0.225997579,0.299784034,0.402720769,0.056747013,-0.104991419,0.633530949,-0.093236026,0.67219866,0.400476762,0.058271992
44,ENSGALG00010000350,,grey,-0.18540187,0.397023152,0.327318893,0.127363981,0.228357706,0.294629443,-0.199200581,0.362170739,0.388161762,0.06720925,0.209420381,0.337544726,0.405418235,0.05495478,0.335089859,0.11805302,-0.086594782,0.694412622,0.259989506,0.23088937
3475,ENSGALG00010013651,TRAF3IP2,grey,0.028427058,0.897552131,0.033017037,0.881116398,-0.056276712,0.798688779,-0.166156402,0.448624213,0.012706962,0.954111783,0.225918037,0.299958722,0.406997722,0.053925823,0.064258753,0.770830016,-0.529494872,0.009368339,0.005436093,0.980360623
3417,ENSGALG00010013459,ATP10D,grey,0.181360625,0.407573396,0.03554195,0.872094984,-0.241852412,0.266220924,-0.109370136,0.619354983,0.133806008,0.542741644,-0.039338549,0.858559186,0.407939805,0.053319231,-0.118555141,0.590045823,-0.206087335,0.345464051,0.264506816,0.222594946
5858,ENSGALG00010021632,LIMD2,grey,0.27524984,0.203670759,-0.057126348,0.795711443,-0.108852868,0.621022932,-0.095062923,0.666133252,-0.08325331,0.705683363,0.001903533,0.9931224,0.408098823,0.053217364,0.183459191,0.402075603,-0.351500783,0.100031426,0.008384421,0.969712885
860,ENSGALG00010004070,ARL11,grey,0.253695085,0.242781977,0.010222075,0.963078712,-0.005353985,0.980657207,0.018429057,0.933485297,0.032058552,0.884544835,0.287219062,0.18390003,0.408302057,0.053087393,0.049483964,0.822586614,-0.111043159,0.613972707,0.306216959,0.155295351
1309,ENSGALG00010005789,RNASET2,grey,0.042132116,0.848623767,0.184416584,0.399581201,0.152100407,0.488424467,0.224611726,0.302836575,0.031099156,0.887978539,0.27765567,0.199586362,0.409014597,0.052633649,0.307558758,0.153400972,-0.176442218,0.420619889,0.405364611,0.054989977
6547,ENSGALG00010023743,CD3D,grey,-0.028412165,0.89760553,0.105259171,0.632660456,-0.038547604,0.861376048,-0.272145745,0.209023343,-0.216410386,0.321291149,0.420309308,0.045834491,0.409170524,0.052534756,0.079678816,0.717806612,-0.271509296,0.210132362,0.14007179,0.523829322
6135,ENSGALG00010022470,,grey,-0.129343309,0.556400785,0.184086768,0.400439532,0.028082369,0.898788119,-0.380593783,0.073197653,0.230520394,0.289954694,0.530990443,0.009133529,0.410109589,0.051942218,0.043599367,0.843414253,-0.088849233,0.686843433,0.209773497,0.336712104
7158,ENSGALG00010025373,CYB5RL,grey,0.033525333,0.879299091,0.302695139,0.16034563,0.290697573,0.178410315,0.02160937,0.922038233,0.383677866,0.070710341,-0.081875588,0.710348033,0.410212361,0.051877686,0.171424064,0.434161727,-0.236912753,0.276409404,0.383944924,0.070498018
5193,ENSGALG00010019680,CCDC34,grey,-0.055556762,0.80121379,0.213386355,0.328263714,0.238575274,0.272953199,-0.276605403,0.201362536,-0.003393106,0.987740773,0.12388389,0.573318583,0.412331065,0.0505611,0.340651063,0.111700349,-0.119168537,0.588109772,0.163917572,0.454846753
8414,ENSGALG00010029759,ALDH3A2,grey,-0.00549081,0.98016298,0.295529781,0.170973243,0.369695086,0.08252067,0.286692604,0.184740855,0.336725282,0.116158235,0.28595051,0.185930551,0.413098127,0.050090885,0.293298897,0.17437951,-0.063545595,0.773308493,0.633227477,0.001181313
1368,ENSGALG00010006041,QKI,grey,-0.090460962,0.681449874,0.458722861,0.02769198,0.281731159,0.192794553,0.366629544,0.085296896,0.287575424,0.183332362,0.113643451,0.605645514,0.417714068,0.04733253,0.14217807,0.517542997,0.010260389,0.962940416,0.641921931,0.000959964
7055,ENSGALG00010024982,BHLHE23,grey,0.289368555,0.180494245,-0.010875136,0.960721621,-0.21745101,0.318912652,0.037318928,0.865755071,0.123131184,0.575668682,-0.193184636,0.377141221,0.41942382,0.046341401,0.222231429,0.308124024,-0.293302192,0.174374445,0.045914645,0.835206775
2901,ENSGALG00010011985,,grey,-0.195667394,0.370920657,0.368378172,0.083704863,-0.042921818,0.845819133,-0.120645427,0.583459493,-0.015666796,0.943438072,0.075726574,0.73128799,0.421331705,0.045254595,0.096398626,0.66171138,-0.290998081,0.177941422,0.150497228,0.493073047
1152,ENSGALG00010005341,UGGT2,grey,0.101119322,0.646171658,0.195229787,0.372012777,0.220642598,0.311684639,0.054429175,0.80517233,0.23475124,0.2809441,-0.046690492,0.832460129,0.421802263,0.04498963,-0.078413346,0.722114584,-0.34370051,0.108324834,0.334448124,0.118802627
2738,ENSGALG00010011425,WASHC3,grey,-0.251237328,0.247531946,0.402070451,0.057185754,0.04647656,0.833217301,-0.134331723,0.541142831,0.058216645,0.791894807,0.237600693,0.274975913,0.422790616,0.044437045,-0.055605774,0.801041834,-0.102855692,0.640491192,0.183408376,0.40220824
7226,ENSGALG00010025610,RNH1,grey,-0.192214708,0.379587466,0.426786319,0.042256908,0.378534323,0.074895141,0.063826418,0.772332276,0.294709056,0.172220972,0.49302256,0.016831248,0.42309715,0.044266745,0.302207051,0.16105451,0.036898704,0.86725364,0.510548091,0.012799904
3200,ENSGALG00010012957,DERA,grey,-0.096993777,0.659744625,0.307259866,0.153821537,0.043153183,0.84499778,0.054188382,0.806018267,0.084510831,0.701434588,0.122192632,0.578604921,0.423344035,0.044129955,0.041940953,0.849302954,-0.156390041,0.476094779,0.401486121,0.0575822
3985,ENSGALG00010015848,UBE2B,grey,0.185279081,0.397341441,0.096202324,0.662360562,0.229414457,0.292339416,0.014315941,0.948308446,0.304766919,0.157360975,-0.000974517,0.996478973,0.424036826,0.043747867,0.099161836,0.652598477,-0.296495873,0.169512568,0.447920805,0.032081812
7011,ENSGALG00010024887,CASP18,grey,-0.043726342,0.842963722,0.376349897,0.076727991,0.556067249,0.005865041,0.04211725,0.848676581,0.480857692,0.020193723,0.464921001,0.025398484,0.425702479,0.042839811,0.5210543,0.010788862,-0.01445539,0.94780559,0.66541427,0.000530327
793,ENSGALG00010003813,LRIT3,grey,-0.204487843,0.349303066,0.394538178,0.062459939,0.49472529,0.016399259,-0.167895106,0.443822781,0.569301468,0.004578229,0.41645993,0.048069977,0.426642861,0.042333703,0.250151847,0.249648844,-0.018216559,0.934250628,0.567811496,0.004710084
6569,ENSGALG00010023811,MRPL44,grey,-0.097904192,0.656740255,0.270616085,0.211695433,0.285011375,0.187443641,-0.057249355,0.795280622,0.191279498,0.381954687,0.021221496,0.923433572,0.426962935,0.042162513,0.265962688,0.219964422,-0.129108627,0.557123358,0.461974012,0.026469197
2640,ENSGALG00010011086,OTUD6A,grey,0.004312522,0.984419291,0.123982031,0.573012476,0.032698231,0.88225652,-0.01187764,0.957103914,-0.044649775,0.839688635,0.078952569,0.720277928,0.427779623,0.041728168,0.120782348,0.583029178,-0.27202225,0.209238227,0.309508657,0.150677166
4556,ENSGALG00010017641,GPRC5B,grey,0.215832516,0.322616578,0.261846012,0.227456292,0.05918458,0.788510371,0.378889604,0.0746002,0.044905568,0.838781882,-0.197272994,0.366929441,0.427952341,0.041636762,0.200007398,0.360189608,-0.138468887,0.528637461,0.431181077,0.03995674
8301,ENSGALG00010029539,FKBP6,grey,0.041975448,0.849180387,0.156973095,0.474431208,0.330139828,0.12392482,0.154817153,0.480597281,0.200342743,0.35936803,0.40775794,0.053435918,0.430104663,0.04051081,0.435915875,0.03758987,-0.183992833,0.400684182,0.43501101,0.038033444
5040,ENSGALG00010019059,BRWD3,grey,-0.279326176,0.196783158,0.54834123,0.006746702,0.531983608,0.008980301,-0.059933471,0.785894365,0.543267268,0.007383621,0.488617727,0.017991804,0.430547944,0.040281911,0.34360293,0.108431676,0.249567447,0.250793375,0.633632271,0.001170117
2056,ENSGALG00010009013,LIPG,grey,0.095022826,0.666266161,0.130981818,0.551367747,0.413878368,0.049616079,-0.038875928,0.860206557,-0.007408833,0.973235706,0.52594709,0.009945341,0.431904173,0.039587891,0.428578632,0.041306628,-0.128155346,0.560062798,0.402728787,0.056741619
1114,ENSGALG00010005246,,grey,0.093446098,0.671500194,0.201899206,0.355569078,-0.042048347,0.848921379,-0.082512175,0.708191424,0.225387543,0.301125376,-0.316645144,0.140999601,0.433417524,0.038824596,-0.0166416,0.939924721,-0.407613917,0.053528465,0.068700624,0.755442571
1582,ENSGALG00010007243,BEAN1,grey,-0.096935135,0.65993832,0.297770073,0.167599336,0.150905363,0.49188754,-0.096651285,0.66087617,0.315314573,0.142769477,0.084123951,0.702740822,0.433727311,0.038669785,0.104430663,0.635355551,-0.275634262,0.20301437,0.305803674,0.155882134
4945,ENSGALG00010018753,SYNM,grey,0.052878329,0.810624322,0.176773608,0.419733782,0.268332213,0.215727416,0.008610278,0.968897397,0.333238837,0.120224571,0.327265368,0.127429895,0.434132758,0.038467903,0.208123436,0.340613327,-0.207963766,0.34099225,0.341534637,0.110714491
5343,ENSGALG00010020284,HEG1,grey,-0.199719205,0.360896539,0.500621315,0.014972516,0.579884278,0.003727776,0.131157167,0.550830355,0.399315245,0.059073616,0.585673576,0.003321694,0.436505118,0.037303215,0.546075168,0.007025262,0.22426271,0.303608339,0.656742004,0.000664056
205,ENSGALG00010001347,MYOM1,grey,0.028682861,0.896635023,0.147624565,0.501457194,0.08121426,0.712590738,-0.329319134,0.124918372,0.216812992,0.320369666,0.230554805,0.289880688,0.436883182,0.037120203,0.254546776,0.241149909,-0.063965803,0.771847861,0.246315075,0.257224963
