"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GSF2960.NOF1.POA","GSF2960.NOF10.POA","GSF2960.NOF11.POA","GSF2960.NOF12.POA","GSF2960.NOF2.POA","GSF2960.NOF3.POA","GSF2960.NOF4.POA","GSF2960.NOF5.POA","GSF2960.NOF6.POA","GSF2960.NOF7.POA","GSF2960.NOF8.POA","GSF2960.NOF9.POA","GSF2960.NOM1.POA","GSF2960.NOM10.POA","GSF2960.NOM11.POA","GSF2960.NOM12.POA","GSF2960.NOM2.POA","GSF2960.NOM3.POA","GSF2960.NOM4.POA","GSF2960.NOM5.POA","GSF2960.NOM6.POA","GSF2960.NOM7.POA","GSF2960.NOM8.POA","GSF2960.NOM9.POA"
"220","ENSGALG00010010786",1806.53787899529,0.367761935104568,0.0875699164225277,4.19963784514884,2.67342235523368e-05,0.000754852482000811,2214,1586,2477,2216,1981,1177,1950,1646,2543,2275,2448,2465,1731,1563,1919,1443,1824,1757,958,1791,1589,1501,1365,1721
"221","ENSGALG00010010810",172.974827700266,-0.932871294104531,0.119682204698474,-7.79456976460953,6.46282994662867e-15,3.2830611689577e-13,156,97,150,128,154,98,112,121,117,98,143,117,208,229,236,244,217,251,168,306,165,202,204,228
"222","ENSGALG00010010824",1880.3479993749,-0.289070409012694,0.083909296969025,-3.44503433415017,0.000570986859318707,0.0132053481798301,2324,1452,2010,1902,2050,1407,1480,1776,1999,1774,1932,1876,1815,1793,2119,1535,2022,1829,2286,1950,2299,1615,1765,2309
"223","ENSGALG00010010844",224.669194624808,-0.787324647409412,0.0832752176654842,-9.45448921637272,3.24602886470945e-21,2.1701755047796e-19,205,127,170,184,142,125,132,157,152,180,169,170,370,337,329,292,277,321,173,284,318,239,226,349
"224","ENSGALG00010010861",78.5675734924073,-1.04067139223005,0.163126629714087,-6.37953100639694,1.77631119925718e-10,7.02851298672066e-09,79,37,36,61,46,61,44,37,52,66,48,58,116,101,127,102,117,91,115,99,113,98,75,93
"225","ENSGALG00010010870",877.590983914772,-1.02703648464726,0.053271776101795,-19.2791860869204,8.03305280524141e-83,1.03831670314859e-79,626,561,668,671,574,496,578,601,615,684,710,612,1053,1076,1177,953,1309,1274,846,1412,1169,1022,1046,1376
"226","ENSGALG00010010880",488.730473754656,-0.181076031679542,0.0565385883398588,-3.20269813938538,0.00136146606667684,0.0277371887104233,555,391,492,533,525,386,413,447,586,473,568,471,530,440,501,428,599,570,389,598,482,434,481,542
"227","ENSGALG00010010905",5604.09955791326,-0.820959300465316,0.102367055376149,-8.01976082489325,1.05951264118909e-15,5.57706359952613e-14,5420,4708,3967,4464,4356,3671,3601,3477,4002,4894,5617,5020,6240,6255,6160,5725,8470,6295,5074,9109,6125,7206,7468,7130
"228","ENSGALG00010010937",110.92104369675,-0.914682304429095,0.147360940368152,-6.20708786292992,5.39754247087344e-10,2.09298705212236e-08,85,52,65,90,89,88,48,92,80,72,87,48,168,139,171,116,129,190,137,126,192,129,109,159
"229","ENSGALG00010010951",18.1867972851029,-1.03541166802118,0.284613049419449,-3.63796273618936,0.000274803172141283,0.00687480710004203,25,13,8,6,14,11,9,5,14,12,11,9,23,32,37,28,41,22,14,22,29,19,15,20
"230","ENSGALG00010010970",1339.33800273351,-0.926409653315076,0.0690757472423999,-13.4115038967893,5.17780825536922e-41,7.43622758453212e-39,982,785,1113,1175,1046,669,892,879,1096,892,1163,994,1738,1650,1779,1465,1816,1826,1145,2256,1793,1574,1708,1863
"231","ENSGALG00010010973",630.633495051159,0.249949445571812,0.0791512795755106,3.15786992847487,0.00158926451987189,0.0315316864656667,708,615,704,764,729,514,664,737,685,794,696,654,672,565,595,497,648,649,495,484,750,526,468,637
"232","ENSGALG00010010980",598.034228717,-1.02422069236184,0.0788815833281793,-12.9842816174298,1.50241241503876e-38,1.96377119372426e-36,514,368,400,411,434,312,310,373,484,384,449,494,787,757,915,699,884,888,641,899,999,515,627,903
"233","ENSGALG00010010985",1824.33696806552,-0.728915017514537,0.0520354682159013,-14.0080418704062,1.39190011289627e-44,2.3466629004815e-42,1568,1090,1454,1469,1350,1186,1137,1247,1450,1569,1506,1711,2326,2307,2611,1982,2545,2506,1590,2251,2828,1819,2036,2533
"234","ENSGALG00010010990",94.7778055113315,-1.1667538548536,0.119674652379576,-9.74938160800309,1.85595349113871e-22,1.31648213185467e-20,69,45,68,78,87,50,38,62,56,70,74,52,138,113,136,101,123,144,117,132,120,116,143,139
"235","ENSGALG00010011029",3579.11880953591,-0.421824342798439,0.0474863279995513,-8.88306930791584,6.50404124483422e-19,3.86028121434472e-17,3698,2888,3212,3296,3065,2420,2532,2749,3700,3824,3505,3454,4332,3682,4315,3344,4440,4214,3206,4366,4564,3523,3732,4428
"236","ENSGALG00010011059",289.855008905368,-0.928880983445809,0.0924452177104628,-10.0479073601736,9.38389123852433e-24,6.86558533193418e-22,277,166,211,204,198,131,158,232,208,207,182,226,484,435,418,313,422,400,297,388,467,285,292,397
"237","ENSGALG00010011099",522.459600298641,-0.787327000721238,0.124926661224976,-6.3023136374658,2.93235023615076e-10,1.15243345598452e-08,555,260,285,482,419,393,316,368,359,357,524,428,766,586,681,592,720,780,594,681,793,452,628,550
"238","ENSGALG00010011133",279.435856047922,-0.92569553514011,0.0695511725257232,-13.309560450584,2.03676443607713e-40,2.85466032348015e-38,274,156,196,216,191,171,159,171,204,200,196,208,399,379,425,322,409,420,237,416,405,296,324,373
"239","ENSGALG00010011143",238.986226793989,-0.962876720312171,0.0996379774764836,-9.663752162567,4.29826019181005e-22,3.01214824164616e-20,162,163,160,141,180,127,150,140,185,164,153,199,389,343,400,327,338,329,217,363,295,244,269,301
"240","ENSGALG00010011222",139.826752508671,-0.913336927501293,0.12235352694958,-7.46473722721265,8.34660114324645e-14,4.01223186361099e-12,126,103,113,90,108,78,91,64,121,90,120,134,189,182,160,143,204,198,165,227,171,160,165,150
"241","ENSGALG00010011253",173.465919847849,-0.855372222708139,0.0969857121339358,-8.81956943850537,1.14900677104708e-18,6.71678179275913e-17,146,92,127,115,134,121,101,110,105,153,115,162,241,252,232,214,252,251,175,226,242,197,162,244
"242","ENSGALG00010011287",215.131361833701,-1.09547603038672,0.0905742082800491,-12.09479002013,1.12529606153078e-33,1.27092903726093e-31,195,114,153,153,152,132,106,138,160,140,152,149,319,263,349,267,348,270,276,285,280,212,246,301
"243","ENSGALG00010011311",115.16885463798,-0.662471582813487,0.136639089834107,-4.84833134952664,1.24504314707453e-06,3.92509130892085e-05,127,63,102,86,94,109,65,103,98,70,114,89,140,141,151,126,151,124,141,133,176,95,116,151
"244","ENSGALG00010011335",2338.51821805527,12.4764143062048,0.722282889187105,17.2735842050009,7.43762802141364e-67,4.5537856196371e-64,5135,4062,5012,4963,4967,3630,4199,4718,5163,5467,5253,5232,2,4,1,0,0,4,0,1,1,2,2,1
"245","ENSGALG00010011351",1500.09292711492,-1.10437683796352,0.183110206939231,-6.03121396902811,1.62732551175001e-09,6.18649597326402e-08,1765,853,1090,1218,1144,861,736,1235,1162,945,1395,1061,2223,1371,1750,1404,2094,1576,3467,1491,1948,1175,1741,1870
"246","ENSGALG00010011379",1320.4075730351,-0.374395582582224,0.0847134026422389,-4.41955547652087,9.89041304532997e-06,0.000290543371101827,1431,1049,1388,1405,1061,853,966,1096,1123,1281,1322,1253,1535,1510,1646,1229,1815,1607,942,1722,2032,997,1173,1701
"247","ENSGALG00010011384",340.244472903809,-1.08965707873416,0.0713655828045222,-15.2686636318636,1.23681802337407e-52,3.50924489412452e-50,301,199,224,196,186,175,186,227,232,221,247,268,475,446,526,406,519,470,363,477,538,420,390,481
"248","ENSGALG00010011395",460.212543022834,-0.541530571792839,0.100319714755635,-5.39804736398955,6.73700844389816e-08,2.31868695940436e-06,418,328,380,376,423,295,380,350,474,395,359,563,563,479,626,499,699,468,364,639,590,413,516,520
"249","ENSGALG00010011406",1305.79955383245,-0.629250642261783,0.0838968870866851,-7.50028593565838,6.36787708156774e-14,3.07375577136421e-12,1182,1005,1208,1299,1057,690,974,795,1185,1116,1473,1161,1567,1475,1727,1271,1699,1631,1173,2014,1345,1398,1426,1694
"250","ENSGALG00010011419",492.675104941027,-0.513660669039081,0.0782311357967493,-6.56593648817284,5.17068528845119e-11,2.09583909270218e-09,591,310,381,412,439,312,333,407,390,424,440,489,666,547,702,514,663,634,492,584,672,492,443,570
"251","ENSGALG00010011422",205.082993133636,-1.13535193421486,0.10775344361078,-10.5365721611266,5.85958782160383e-26,4.70100587094603e-24,180,135,116,178,112,83,122,115,165,158,142,168,288,236,323,242,351,225,216,343,268,233,249,290
"252","ENSGALG00010011429",700.11276622571,-1.07387274209739,0.0738751334088978,-14.5363222040294,7.13229618414888e-48,1.43051726741731e-45,519,410,504,512,514,390,448,464,547,503,521,364,815,859,998,750,904,1052,717,1119,1022,880,875,1130
"253","ENSGALG00010011436",407.720484624529,9.36955074775874,0.59144739298773,15.8417314182888,1.60344308827272e-56,5.48613336643427e-54,852,712,891,879,845,630,780,827,951,925,949,812,2,0,1,1,1,1,1,1,3,1,0,3
"254","ENSGALG00010011438",3965.50271578901,-1.19942980414399,0.390405989172275,-3.07226281719443,0.00212442588008904,0.0396048818318522,8467,2015,2322,2531,3183,2457,1699,3423,2421,2648,3015,2917,4234,2477,4926,3637,5131,2544,15148,2378,5582,2553,3165,3535
"255","ENSGALG00010011442",261.334908518219,10.2642275239433,0.913839924543163,11.2319753692908,2.84055935282923e-29,2.66485701221471e-27,609,480,553,541,552,438,478,483,552,603,613,541,1,0,1,0,1,0,1,0,0,1,0,0
"256","ENSGALG00010011456",686.181431458027,-0.663167083453282,0.0741482441161784,-8.94380023907518,3.76011936795481e-19,2.26639733717193e-17,616,468,532,622,580,436,475,437,629,640,679,733,802,759,855,614,853,855,623,1136,853,729,726,947
"257","ENSGALG00010011458",303.494136937594,-0.998628760123375,0.0746124530157766,-13.3842102726768,7.4788048429117e-41,1.06098703338527e-38,240,192,238,263,190,141,186,162,243,264,236,233,375,390,390,327,466,411,311,479,432,362,362,416
"258","ENSGALG00010011464",181.584184688403,-1.04402005434713,0.116741951066969,-8.9429724688105,3.78840144573642e-19,2.27167391846658e-17,142,121,132,150,134,83,120,150,116,111,152,132,292,247,177,224,290,212,205,298,231,173,223,236
"259","ENSGALG00010011515",419.634372913836,-0.890097489769435,0.103176379261937,-8.62695023935385,6.30095727399368e-18,3.59308999844943e-16,437,236,304,408,285,213,215,313,380,315,329,410,580,437,499,432,626,540,531,582,633,402,476,536
"260","ENSGALG00010011523",274.748373999961,-0.827265625949934,0.0768322948863285,-10.7671601788526,4.91941196304514e-27,4.17719119460614e-25,193,176,241,222,230,171,168,206,245,224,223,202,365,344,335,271,336,380,272,417,321,337,311,416
"261","ENSGALG00010011529",1136.25641791696,0.168849616242022,0.0477786327922359,3.53399849209291,0.000409323413801906,0.00989949952756253,1397,964,1256,1253,1147,1017,1074,1160,1317,1331,1295,1171,1219,1115,1147,950,1182,1325,804,1046,1259,1073,856,1164
"262","ENSGALG00010011544",319.685602056567,-1.03346512786418,0.0976898612728662,-10.5790418207015,3.72750586939171e-26,3.03231299151285e-24,242,238,259,230,249,181,175,195,202,219,274,183,449,399,450,390,384,443,320,502,359,381,449,481
"263","ENSGALG00010011555",150.17817909035,7.33693177232032,0.484848273145872,15.1324283877833,9.89746531686644e-52,2.50298291371972e-49,319,260,328,347,289,241,259,322,305,349,351,321,1,5,2,0,1,2,3,3,0,0,1,1
"264","ENSGALG00010011559",1225.0143372464,-0.932362148132724,0.0678519353628102,-13.7411282839215,5.75715400140481e-43,8.92972966644561e-41,1054,633,923,921,851,692,788,804,816,997,913,1155,1689,1550,1874,1269,1838,1797,1132,1793,1768,1173,1377,1827
"265","ENSGALG00010011571",269.103239261043,-0.593030492654908,0.0710689078836984,-8.34444358741773,7.15499498821966e-17,3.98249075109853e-15,233,173,259,208,255,175,192,197,206,260,265,218,325,282,390,298,359,333,232,340,353,299,293,347
"266","ENSGALG00010011572",199.946521061427,-1.17486690097522,0.107267345483409,-10.9526985652585,6.44969874773971e-28,5.68404132821637e-26,155,104,115,142,121,123,87,98,143,144,142,195,296,292,303,207,342,285,208,304,291,185,260,280
"267","ENSGALG00010011649",707.280090572324,-1.02043620181799,0.0681318563877493,-14.9773726406414,1.03217461797939e-50,2.40145746619085e-48,606,401,491,530,451,433,394,433,481,545,621,538,995,832,1112,808,1115,941,778,871,960,727,917,1023
"268","ENSGALG00010011681",13086.8864111634,-0.325279154919304,0.10851449362159,-2.99756414155709,0.00272146583291945,0.0486310476718156,12259,11146,12563,12728,12924,9698,9162,11797,10745,13348,14566,11542,13008,13254,16799,11326,18276,16083,8856,14497,23479,10277,11528,18565
"269","ENSGALG00010011712",1054.07780419536,-0.442246409791154,0.11551326641657,-3.82853349671805,0.000128909088326045,0.00339275887895223,1162,889,1042,990,894,668,750,680,1263,825,1414,780,1055,1158,1164,954,1308,1419,841,1681,1238,1116,1071,1189
"270","ENSGALG00010011724",322.125904406417,-1.79937351628187,0.306278552569699,-5.87495762006512,4.22951537131507e-09,1.566941156513e-07,411,147,199,144,168,142,141,221,145,133,201,179,408,252,414,326,503,282,1198,308,494,284,352,415
"271","ENSGALG00010011738",286.098273654354,-0.543266079707788,0.165227447124389,-3.28798930905711,0.00100905671231365,0.0216175998790878,357,205,288,262,279,238,225,265,259,220,251,255,279,295,341,209,386,271,497,265,430,199,234,337
"272","ENSGALG00010011747",260.750124406112,-0.899926417442553,0.0703270429341822,-12.7963067960184,1.71935666550726e-37,2.10539748314168e-35,245,149,175,209,183,162,172,186,205,180,178,210,333,340,339,318,364,346,285,362,379,293,280,364
"273","ENSGALG00010011759",1408.86908953581,-0.741999814555221,0.0705974479228103,-10.5102923177408,7.74530997331007e-26,6.1713144465422e-24,1400,909,1172,1280,1013,717,967,962,1392,1054,1308,1158,1881,1561,1664,1568,2017,1713,1365,2000,1904,1620,1572,1779
"274","ENSGALG00010011774",507.97608710656,-0.939834782196517,0.0559184422636047,-16.8072418356371,2.15989876932456e-63,1.09243923406751e-60,360,302,368,392,382,297,305,331,375,347,328,402,766,645,729,589,733,753,481,660,717,640,571,732
"275","ENSGALG00010011793",1264.3176674547,-0.455733287771896,0.106468981231618,-4.28043250250017,1.86530455364184e-05,0.000530540045782777,1228,878,1389,1256,1196,810,958,1069,1372,952,1307,725,1562,1489,1530,1310,1223,1617,1326,1743,1472,1313,1243,1471
"276","ENSGALG00010011808",4907.91707629176,-0.601299921785747,0.0813203945255908,-7.39420812323436,1.42253456100082e-13,6.72696932850511e-12,4369,2889,4323,4434,3234,2934,3786,3114,4970,4221,4152,3646,7088,6846,5905,5606,6033,7279,4239,6515,6226,5749,4329,6539
"277","ENSGALG00010011837",765.642375965471,-0.901504593809426,0.0784911770912408,-11.4854258429771,1.56164078322903e-30,1.51388060260861e-28,633,608,596,538,596,384,513,553,516,623,668,651,917,846,1044,777,1181,933,767,1249,1136,815,890,1001
"278","ENSGALG00010011846",143.648812106465,10.5600638234748,0.917695580459617,11.5071534050386,1.21420351368113e-30,1.20725038244894e-28,412,242,272,354,311,182,223,300,286,330,336,335,0,0,0,0,0,0,0,0,0,0,0,0
"279","ENSGALG00010011859",758.79750372356,-0.192843080678269,0.0618905278383441,-3.11587390532471,0.00183400676872592,0.0350674725980465,738,636,793,765,707,575,584,718,782,747,841,763,823,877,1024,705,1008,820,516,878,901,668,692,835
"280","ENSGALG00010011864",43.6293164432681,-1.07329933105861,0.163373984404664,-6.56958532883751,5.04555745776209e-11,2.05227167504008e-09,30,24,25,26,27,29,28,25,35,30,34,23,54,66,54,48,42,68,56,69,68,67,50,60
"281","ENSGALG00010011873",324.111777200709,-0.690488119799076,0.0850323521980789,-8.12029894446076,4.65036767848583e-16,2.50452440758452e-14,249,212,283,342,234,178,232,219,274,276,276,239,429,400,444,362,435,448,355,417,413,381,266,438
"282","ENSGALG00010011881",446.444783374526,-1.08022720415725,0.071131941417933,-15.1862466091065,4.36191066629035e-52,1.15322969956717e-49,411,238,281,344,260,230,257,247,293,342,315,328,648,571,666,530,679,653,498,578,709,481,555,621
"283","ENSGALG00010011887",147.290122368966,-0.864873766433355,0.193334995261559,-4.47344654423935,7.69688064328568e-06,0.000230174325252808,192,130,101,125,96,83,81,85,125,75,207,125,154,127,173,141,204,193,109,327,224,116,212,176
"284","ENSGALG00010011904",46.4448745953833,-0.731351377513564,0.186177443156257,-3.92824912145638,8.55665497571046e-05,0.00229353841779815,48,34,31,44,26,24,40,39,41,45,45,26,69,42,65,65,76,58,59,42,48,36,53,56
"285","ENSGALG00010011911",86.4480391734624,-1.0267020751565,0.105709459995403,-9.71249001935255,2.66739750362334e-22,1.88059607028184e-20,73,55,69,60,57,41,42,57,69,72,68,68,109,123,113,104,141,122,86,121,122,77,95,145
"286","ENSGALG00010011921",1212.34140909119,-0.272925014964978,0.0859020582766737,-3.17716502305382,0.00148722384939385,0.0299841855112629,1418,926,1251,1109,1305,1070,821,1100,1207,1119,1283,1249,1389,1083,1384,1001,1386,1385,1281,1173,1601,1055,1089,1596
"287","ENSGALG00010011935",537.804024641068,-0.354228035435666,0.104540730370459,-3.38842128020719,0.000702962038078431,0.0159096447256155,463,436,491,415,408,385,451,437,396,554,461,572,702,737,579,521,567,813,362,604,743,606,498,774
"288","ENSGALG00010011947",62.6695322863758,-0.947255453891016,0.138236592735088,-6.85242188879979,7.26100363405217e-12,3.1284168620344e-10,70,40,44,41,36,34,32,49,48,51,60,54,76,81,77,66,85,86,74,107,101,46,66,91
"289","ENSGALG00010011954",26.3019298830314,-0.666778655586793,0.211304245882675,-3.15553836981116,0.00160202193157326,0.0316265913206645,20,16,34,14,22,28,19,16,18,20,27,19,34,39,33,20,40,40,21,43,35,21,27,29
"290","ENSGALG00010011957",2373.09656563849,-0.720911974035786,0.132513627793342,-5.44028554678213,5.31952393095016e-08,1.84172684192688e-06,2690,1192,1919,2601,2125,1577,1554,2001,2608,2038,2578,1408,2556,1719,2628,2702,3593,2479,2719,3208,3014,2331,3236,2647
"291","ENSGALG00010011968",427.712833767301,-0.440846215331171,0.104449300185651,-4.22067179528822,2.4357534832821e-05,0.000689418984696367,438,271,368,395,371,262,241,313,536,339,398,457,540,432,535,533,577,489,362,530,656,452,403,459
"292","ENSGALG00010011971",471.999044017801,-0.606312016301259,0.0587489093566645,-10.3203961220853,5.69875555504357e-25,4.33291656024979e-23,385,323,377,403,430,299,319,362,411,423,446,445,614,507,625,519,633,587,441,552,637,498,460,692
"293","ENSGALG00010011972",467.123256365088,-0.995286056079519,0.0647848357968867,-15.3629478849022,2.90079005351603e-53,8.65253607501332e-51,386,279,305,312,317,257,261,285,364,284,366,382,687,581,690,599,672,719,516,609,676,501,519,655
"294","ENSGALG00010011996",58.8468651993299,-0.953456934155021,0.156538536451876,-6.09087676278446,1.12293972611574e-09,4.31127321250971e-08,58,34,44,48,51,40,39,36,49,43,44,34,84,41,87,71,73,88,82,70,80,48,72,95
"295","ENSGALG00010012011",1228.09149603715,-0.745721810024328,0.0415432673913602,-17.9504852855993,4.75728651766353e-72,3.68943427066532e-69,1098,803,999,1010,975,766,762,892,1042,1024,983,1030,1515,1617,1658,1219,1641,1564,1224,1592,1824,1308,1339,1713
"296","ENSGALG00010012019",53.504024062793,-1.22833326002191,0.292837271612203,-4.19459330862965,2.73361606918315e-05,0.000768119703691004,51,13,45,64,36,10,19,30,78,43,36,27,77,32,44,70,76,63,86,92,108,50,73,69
"297","ENSGALG00010012046",24.6075775323455,-1.20070730491905,0.202576122332028,-5.92719068316974,3.08161069340838e-09,1.15639926440063e-07,17,20,19,11,17,9,9,14,12,18,19,9,38,38,43,27,34,39,22,37,51,26,30,35
"298","ENSGALG00010012051",104.562688951437,-0.780827626731178,0.158374148688042,-4.93027197430572,8.21152144490881e-07,2.60996254012634e-05,67,89,90,81,66,66,74,73,52,99,110,60,140,130,123,93,113,192,88,153,133,139,122,159
"299","ENSGALG00010012063",1677.5300974651,-0.684337628880635,0.0758697979367686,-9.01989523487298,1.88269261309442e-19,1.14666822869777e-17,1465,1204,1367,1408,1373,1042,1067,1363,1177,1484,1470,1445,2049,2143,2218,1623,2136,2070,1836,1996,2774,1667,1575,2471
"300","ENSGALG00010012067",206.245450894967,-0.704121185224493,0.10047236861093,-7.00810775100898,2.41562749832822e-12,1.052471711163e-10,168,122,175,162,184,162,136,155,172,178,192,132,253,272,265,171,237,299,191,278,258,260,212,334
"301","ENSGALG00010012088",6655.9950762925,-1.00292569012634,0.0676533280962146,-14.8244841510237,1.01758605837414e-49,2.27645742635893e-47,4719,4628,4953,4451,4934,4164,3953,4530,4758,4702,5392,4387,8725,8009,9780,7027,10153,9504,6273,8899,8565,8234,8850,10111
"302","ENSGALG00010012095",732.860224174563,-1.01400176321695,0.0583591028853441,-17.3752116308079,1.27136396600985e-67,8.21654278699587e-65,553,418,504,587,510,413,390,511,511,503,562,540,1057,1003,995,915,1022,1061,865,928,983,806,861,1062
"303","ENSGALG00010012110",824.828525693222,-0.995615022339475,0.105999279400098,-9.39265840271883,5.85046316697764e-21,3.86695670576426e-19,805,484,547,624,565,420,432,606,502,622,649,709,1127,1215,1276,780,1280,1066,977,1162,1408,669,819,1196
"304","ENSGALG00010012119",452.798254570264,-0.5855142780261,0.101117954157808,-5.79040866582728,7.0215372032164e-09,2.56860195864831e-07,385,305,390,433,392,337,335,362,384,436,446,248,515,491,501,444,579,597,375,556,677,572,484,662
"305","ENSGALG00010012121",2730.2667526724,-0.607909865637363,0.0821671824637743,-7.39845090715356,1.37782311069688e-13,6.54212908030074e-12,2463,1880,2437,2342,2204,1598,1929,2186,1925,2399,2267,2671,3402,3755,3921,2557,3813,3872,2217,3783,4051,2385,2315,3894
"306","ENSGALG00010012124",204.25187737672,-0.630071747664451,0.0980396376050532,-6.42670416839623,1.3040024220074e-10,5.19502060794933e-09,202,135,131,170,158,167,148,170,199,169,161,181,279,242,253,222,274,215,218,235,274,208,237,244
"307","ENSGALG00010012131",46.9644846409723,-0.727285502621366,0.227285108207211,-3.19988189441042,0.00137483913054663,0.027911873657328,52,17,29,35,51,30,25,51,32,23,53,31,54,71,92,54,55,58,23,79,60,43,41,89
"308","ENSGALG00010012132",1023.16870705316,0.653794573040895,0.187477328743456,3.48732605389075,0.000487876171624099,0.011587695723653,926,720,1193,1365,1038,706,1231,699,1616,1179,1054,1637,1349,1211,1604,989,669,1296,295,950,678,1076,747,730
"309","ENSGALG00010012148",655.322805391581,-0.37294941956086,0.0987772527839853,-3.77566098519118,0.000159583916985163,0.00417177462087281,574,524,642,608,559,506,393,586,544,585,633,545,762,903,748,676,678,849,480,802,1129,624,544,967
"310","ENSGALG00010012154",264.688249676761,-1.04637792173658,0.06920282352802,-15.1204512820622,1.18726173997289e-51,2.93859911087332e-49,209,134,182,183,190,124,140,163,229,207,199,228,371,339,401,307,417,369,280,383,360,277,292,406
"311","ENSGALG00010012160",7589.00870072034,-0.31939022658441,0.0890271966824143,-3.58755794281345,0.000333789571880737,0.00820924754691038,7296,5312,8032,7277,7778,4727,5661,6156,7922,9647,6999,8499,7468,8212,8756,5818,9694,9699,5503,9078,10521,6866,7622,10214
"312","ENSGALG00010012188",252.834409286209,-0.955408993786071,0.097623355701938,-9.78668461984763,1.28438342652656e-22,9.28026857191521e-21,179,177,175,200,150,154,120,167,171,226,191,178,314,394,396,270,320,367,261,373,357,294,236,416
"313","ENSGALG00010012204",294.281074698965,-0.930318279108525,0.101483898578076,-9.1671515594446,4.85682671845438e-20,3.07062310955325e-18,238,163,177,205,190,139,196,183,248,291,187,269,418,396,407,360,423,417,324,360,389,342,292,462
"314","ENSGALG00010012210",476.698689674887,-1.05751938518529,0.0647896695288819,-16.3223457207769,6.84538936686455e-60,2.94934868536057e-57,369,261,328,307,325,259,268,300,334,357,374,438,615,602,608,557,652,720,515,736,657,564,601,700
"315","ENSGALG00010012240",93.0568988859858,-1.02795334956405,0.13320819835454,-7.71689252059475,1.19200084432369e-14,5.9006577966032e-13,68,55,55,66,79,48,52,77,56,80,68,81,140,121,144,117,150,102,82,142,140,64,119,142
"316","ENSGALG00010012247",1922.70351613226,-0.951318627606056,0.055406796646689,-17.1697099486242,4.47651256165895e-66,2.60376353148893e-63,1442,998,1437,1336,1559,1121,1053,1268,1543,1541,1493,1694,2475,2362,2767,2081,2685,2660,1966,2530,2830,2145,2380,2946
"317","ENSGALG00010012250",1355.11586920689,-0.750165675761917,0.0593334955062634,-12.6432071692578,1.21975162703197e-36,1.44789496706764e-34,1182,876,1112,1059,1001,702,869,932,1141,1140,1078,986,1994,1769,2095,1632,1936,1908,1054,1624,1772,1441,1577,1846
"318","ENSGALG00010012263",57.8390904003001,-1.10679058232461,0.151306122044831,-7.31490945222084,2.57555004255386e-13,1.18894339861227e-11,64,33,31,42,35,24,37,38,33,44,47,47,85,64,98,52,95,68,63,89,104,52,77,77
"319","ENSGALG00010012290",256.347820949719,-0.409075127719831,0.105999551347924,-3.85921565249947,0.000113751526383449,0.00300061566081329,241,214,232,280,257,151,182,244,238,191,295,198,326,272,329,227,253,331,208,385,273,288,285,292
"320","ENSGALG00010012308",77.5202293937715,-1.00648846206579,0.129140786538875,-7.79373030814558,6.50593321120681e-15,3.29058787156386e-13,63,46,56,52,60,26,38,42,67,59,69,58,122,110,127,102,120,91,74,130,102,81,86,92
"321","ENSGALG00010012309",303.058176366381,-0.959869835031345,0.0703287608323221,-13.6483257158457,2.06570201796565e-42,3.12081968506421e-40,252,158,185,194,226,186,191,215,230,231,237,218,411,362,481,354,428,462,299,384,460,311,352,474
"322","ENSGALG00010012312",270.293853021722,-0.68749573624421,0.211530930359686,-3.25009555375753,0.00115366237865407,0.0241376878613001,390,160,279,238,279,175,151,273,287,203,246,199,227,209,289,239,319,251,580,246,436,214,240,322
"323","ENSGALG00010012322",141.399252359589,-0.84640973352801,0.111146977008007,-7.61522945844075,2.63223430256552e-14,1.2920161030272e-12,116,91,101,132,119,83,110,121,125,94,112,136,206,143,152,142,238,173,138,222,188,112,185,168
"324","ENSGALG00010012326",1346.01970471945,-0.841490906618853,0.0712350766942136,-11.8128728945021,3.34918361008538e-32,3.47866544072529e-30,1160,842,987,1045,989,921,820,778,937,1168,971,1109,1802,1602,2019,1436,1936,1869,1154,1721,2226,1449,1585,1947
"325","ENSGALG00010012336",369.07092098965,-1.03195431573519,0.0713270244524732,-14.4679288622619,1.93202609779273e-47,3.74587659927047e-45,329,191,282,263,213,201,211,248,268,260,257,265,548,491,475,416,546,559,425,474,546,447,387,566
"326","ENSGALG00010012346",253.517196126017,-0.611770614182013,0.0836291935006006,-7.31527578557384,2.56853319831163e-13,1.18894339861227e-11,248,164,181,230,215,137,167,198,196,220,211,227,323,372,395,255,366,360,195,295,324,271,234,361
"327","ENSGALG00010012353",443.149683366202,-0.977106707027699,0.0775437189697629,-12.6007202131833,2.09225241664121e-36,2.4585022588674e-34,357,228,313,286,311,239,256,250,358,355,385,312,612,517,631,547,627,652,532,540,629,590,474,626
"328","ENSGALG00010012354",267.832794919589,-0.482944752951388,0.118870696341115,-4.06277381908755,4.84930120299824e-05,0.00133816481280442,287,196,267,236,244,191,213,212,231,244,306,261,272,294,302,246,329,263,384,270,391,223,260,302
"329","ENSGALG00010012357",99.4993711577845,8.87285437649357,0.919983668589788,9.64457813701678,5.18238375760953e-22,3.60998025462705e-20,266,160,138,245,211,144,197,214,225,215,232,216,0,0,0,0,0,0,1,1,0,0,0,0
"330","ENSGALG00010012387",603.313560528663,-0.642392586140711,0.0845289282186619,-7.59967740841279,2.96869845953866e-14,1.45104492352157e-12,553,449,531,446,444,430,391,446,423,457,461,505,768,712,840,752,721,768,598,665,1017,678,559,873
