,geneID,genename,moduleColor,GS.Mass_min,p.GS.Mass_min,MM.brown,p.MM.brown,MM.grey,p.MM.grey,MM.green,p.MM.green,MM.lightgreen,p.MM.lightgreen,MM.pink,p.MM.pink,MM.black,p.MM.black,MM.lightcyan,p.MM.lightcyan,MM.cyan,p.MM.cyan,MM.grey60,p.MM.grey60,MM.purple,p.MM.purple,MM.salmon,p.MM.salmon,MM.midnightblue,p.MM.midnightblue
1256,ENSGALG00010005314,IL20RA,lightgreen,0.076311186,0.729288879,-0.021653795,0.92187843,-0.074726563,0.734711502,0.063700463,0.772770089,0.575887123,0.004031863,0.26285433,0.225605895,0.339169896,0.11336734,-0.113606257,0.605764293,0.234821929,0.280795063,0.003324583,0.987988326,0.125315906,0.568859219,0.123600467,0.574202992,0.156613086,0.475458038
396,ENSGALG00010001879,IRAK4,lightgreen,-0.013961425,0.949586921,-0.002905483,0.989502443,0.293504927,0.174062977,0.085610116,0.697727511,0.547142997,0.00689283,-0.141775998,0.518740205,0.055490856,0.801445034,0.474820497,0.022053159,-0.251458472,0.247102103,0.086042413,0.696271514,0.134142645,0.541717607,-0.155025082,0.480000839,0.132344018,0.547199306
5476,ENSGALG00010019068,SNRPA1,lightgreen,0.029955335,0.892074845,-0.001260989,0.995443926,0.093936997,0.669869031,-0.032008981,0.884722202,0.577440855,0.003911277,0.170795147,0.435875185,0.20877857,0.3390612,-0.282319822,0.191826716,0.026390538,0.904857937,0.199290802,0.36194889,0.251399349,0.247216975,-0.032932962,0.881417047,-0.30356431,0.159088694
6824,ENSGALG00010023052,RAD54L,lightgreen,0.180802431,0.409042702,0.023721759,0.914443128,0.111469991,0.612602611,0.404566944,0.055515603,0.516435497,0.011638308,0.400312584,0.058384789,0.373892053,0.078830512,-0.151613872,0.489832907,0.316707375,0.14091721,0.245353452,0.2591467,-0.206305678,0.344941936,-0.177723301,0.417200026,-0.129027236,0.557374053
3217,ENSGALG00010012072,CAPRIN2,lightgreen,-0.131859884,0.548679138,0.038516162,0.861488058,-0.418308679,0.046985985,-0.077259215,0.726050665,0.437519921,0.036813574,-0.073952143,0.737366072,0.220844001,0.311231905,-0.021183534,0.923570147,0.283822262,0.189371533,-0.092612804,0.674272348,0.05091455,0.817540179,-0.067827982,0.758458675,-0.362796186,0.088866155
2915,ENSGALG00010011190,,lightgreen,-0.10282705,0.640584739,0.080810761,0.713960221,-0.230512691,0.289971263,-0.135563365,0.537405693,0.517112058,0.011510556,-0.197521445,0.366314064,0.114985949,0.601364723,-0.036940356,0.867105086,-0.004295944,0.984479179,-0.062156164,0.778143395,0.128806655,0.558053734,0.110978543,0.614180227,-0.397311714,0.060476242
2168,ENSGALG00010008442,WDR64,lightgreen,-0.138233341,0.529345766,0.090578091,0.681058492,-0.125848328,0.567205156,-0.571946141,0.004351804,0.205685667,0.346425761,-0.098900437,0.653458528,-0.096425428,0.661622763,-0.182863906,0.403630919,-0.530117884,0.009269925,-0.373527202,0.07914628,-0.078035549,0.723402291,-0.419507719,0.046293185,-0.18388558,0.400963618
1633,ENSGALG00010006685,,lightgreen,-0.194811367,0.37305874,0.139115324,0.526695879,-0.279154917,0.197069306,-0.170136895,0.43767243,0.420216263,0.045887551,-0.09374149,0.67051849,0.005521764,0.980051171,0.27602537,0.202348031,-0.003016447,0.989101552,-0.1734941,0.428547541,-0.039894592,0.856579894,-0.014628587,0.947181069,-0.364124966,0.087616527
2436,ENSGALG00010009524,FAM185A,lightgreen,-0.02057787,0.92574943,0.30280594,0.160185012,0.302352927,0.160842416,0.403792172,0.056029845,0.404281897,0.055704373,-0.000624479,0.997743689,0.071492473,0.745816508,0.094386591,0.668376381,0.189553014,0.386346759,0.641624624,0.0009669,0.476938524,0.021385738,0.363668235,0.088044562,0.073193925,0.739967918
2102,ENSGALG00010008296,PALLD,midnightblue,0.516585088,0.011609961,-0.475838829,0.021730205,0.484997598,0.018993447,0.227775891,0.295895003,-0.099683666,0.650882843,0.315715938,0.142233941,0.01197261,0.956761243,0.15951096,0.467224764,-0.158948024,0.468818387,0.031088174,0.888017857,-0.131790454,0.54889151,-0.22597462,0.29983445,0.659043417,0.000626015
1523,ENSGALG00010006126,,midnightblue,0.540449357,0.00775838,-0.462173962,0.026395427,0.252863844,0.244381776,0.472642692,0.022756803,-0.003914152,0.985858416,0.07180852,0.744729087,-0.250283333,0.249391799,0.334218169,0.119072076,0.145326558,0.508214118,0.19765346,0.365987323,0.032585601,0.882659366,0.119076779,0.588399215,0.520813731,0.010831809
171,ENSGALG00010001167,SMC4,midnightblue,0.326384007,0.12851878,-0.435480109,0.037802975,0.192603534,0.378605728,0.023515449,0.915184607,0.02511391,0.909441554,-0.171823219,0.433076116,-0.251857762,0.246327223,0.501936855,0.014668413,-0.264428826,0.222736447,-0.093902784,0.669982668,-0.013883491,0.949867987,-0.197913439,0.365344363,0.471351713,0.023182366
7639,ENSGALG00010025092,COL1A1,midnightblue,0.361014154,0.090562851,-0.432107885,0.039484463,0.092843839,0.67350334,-0.015815047,0.942903685,-0.145687535,0.507149801,0.424976356,0.043233837,-0.057636212,0.793926071,0.187283943,0.392162347,-0.149067037,0.497238479,-0.264611108,0.222405816,-0.369232548,0.082935151,-0.218475186,0.316582206,0.696776216,0.000220748
1659,ENSGALG00010006883,LRBA,midnightblue,0.567741528,0.004716353,-0.430494112,0.040309654,0.423209991,0.044204182,0.353590564,0.09789142,0.2712301,0.210620106,0.220133779,0.312830205,0.292508539,0.175597463,0.474194168,0.022253706,0.066041969,0.764642237,0.147631324,0.501437385,0.189205438,0.387234413,0.141049778,0.520905951,0.542991847,0.007419574
3229,ENSGALG00010012098,ART4,midnightblue,0.432464312,0.039304009,-0.401337332,0.057683485,0.265402052,0.220974941,0.350360677,0.101213397,0.26483224,0.222005155,0.198811559,0.363128235,0.138027913,0.529963868,0.276423493,0.201671258,0.173655105,0.428112524,0.15201509,0.488671301,0.017594834,0.936490157,-0.394713826,0.062332852,0.455334902,0.029013773
5572,ENSGALG00010019441,LMCD1,midnightblue,0.45434378,0.02940981,-0.399090561,0.059229655,-0.029930257,0.892164685,0.450743641,0.030884725,0.206963725,0.343371197,0.259847074,0.231154158,-0.100540964,0.648068004,0.022557484,0.91862843,0.25716462,0.236178308,0.007230454,0.973879881,-0.372489518,0.080049574,-0.206946149,0.343413096,0.62037204,0.00158778
4983,ENSGALG00010017621,SYNE2,midnightblue,0.381629759,0.072354858,-0.386714019,0.068324905,0.368315303,0.083761713,0.005648167,0.979594599,0.026816193,0.903330308,0.082891312,0.706908026,-0.171768235,0.433225576,0.399934936,0.058644887,-0.403748587,0.056058882,-0.088502166,0.688006819,8.82E-05,0.99968128,-0.243418711,0.263040985,0.519521103,0.011064983
783,ENSGALG00010003307,COL1A2,midnightblue,0.368252965,0.083818112,-0.378858534,0.074625958,0.347636286,0.104079506,0.084413459,0.701763272,-0.129883653,0.554738706,0.422707799,0.044483143,-0.048531309,0.825950923,0.035971633,0.870561244,-0.245958952,0.257935579,-0.107928672,0.624007535,-0.364068578,0.087669289,-0.451370716,0.030623682,0.722798607,9.78E-05
2544,ENSGALG00010009985,USP16,midnightblue,0.518307602,0.011287623,-0.361050997,0.090527529,0.536419818,0.008321564,0.618357507,0.001661178,0.064842443,0.768803098,0.194735943,0.373247463,0.035309277,0.872925686,0.436431024,0.037339165,0.289763078,0.179873885,0.533421225,0.00876227,0.273807865,0.206145632,0.144366842,0.51104904,0.589607864,0.00306755
146,ENSGALG00010001113,IGSF10,midnightblue,0.303677357,0.158925722,-0.339097124,0.113449707,0.13583552,0.536581525,0.431453993,0.039817211,0.133192745,0.544609462,0.171674413,0.433480665,-0.144382088,0.511003946,0.218965651,0.315469859,0.148852178,0.497865752,0.038044332,0.863169249,-0.28647057,0.185096263,-0.167904737,0.443796261,0.827943101,1.08E-06
6435,ENSGALG00010021867,CXCL12,midnightblue,0.360385356,0.091167259,-0.327919133,0.1266265,0.279957209,0.195731234,0.333285234,0.120169789,0.187757733,0.390943989,0.180424668,0.410038722,-0.287373529,0.183653824,0.088565948,0.687792966,-0.132261106,0.54745261,0.135270529,0.538293147,-0.138532991,0.528444773,-0.259239659,0.232285616,0.816102115,2.06E-06
115,ENSGALG00010000741,FAM105A,midnightblue,0.23667244,0.276911266,-0.327595512,0.127023731,0.299278673,0.165353636,0.110639669,0.615269023,0.312816705,0.146134587,0.071087173,0.747211706,0.132897112,0.545510931,0.264656025,0.222324394,-0.165579786,0.450222546,-0.010540947,0.961927771,0.052199449,0.813013617,-0.191617587,0.381097943,0.47670638,0.021458086
3707,ENSGALG00010013414,LAPTM5,midnightblue,0.317746068,0.13954705,-0.322777654,0.133044078,-0.013033922,0.952932295,0.363267968,0.088420963,0.394200004,0.062705176,-0.031787426,0.885515002,-0.093393045,0.671676564,0.182596257,0.404331298,0.102610268,0.641292914,0.026469742,0.904573658,-0.203162155,0.352503844,-0.345662489,0.106192965,0.420390229,0.045788383
8616,ENSGALG00010028548,MYO1F,midnightblue,0.340581704,0.111778008,-0.32084867,0.135510947,0.223467783,0.305370643,0.152508315,0.487245203,0.03786895,0.863794301,0.13723082,0.532365409,0.243033759,0.263820262,0.408013617,0.053271928,0.108255334,0.622951952,0.045758984,0.835758069,0.222224839,0.30813874,0.35713255,0.094341951,0.444061179,0.033777829
4275,ENSGALG00010015515,BPIFCB,midnightblue,0.325667825,0.129408512,-0.319195682,0.137650751,-0.164316679,0.4537342,0.388948488,0.066608838,0.345844228,0.10599706,0.074460978,0.735621549,-0.118561624,0.590025347,0.2183167,0.316942153,0.269962241,0.212844547,-0.000896873,0.996759507,-0.145885104,0.506567741,-0.039974282,0.856296297,0.54560382,0.007084388
1756,ENSGALG00010007418,,midnightblue,0.244810149,0.260236514,-0.316368484,0.141366311,0.183333228,0.402404434,0.016170187,0.941623637,-0.331906663,0.121805253,0.277563185,0.199742343,-0.144153455,0.511680408,0.147055133,0.503127398,-0.110718947,0.615014234,-0.150895338,0.491916641,-0.298614722,0.166339394,-0.195485496,0.371374389,0.639895638,0.001008088
1155,ENSGALG00010005001,GUCA1C,midnightblue,0.306229301,0.155277852,-0.307907463,0.15291134,0.144569213,0.510450616,0.292319785,0.175889202,0.408488406,0.052968435,0.161011197,0.462991349,-0.217207888,0.319467384,0.07345708,0.739064582,-0.146140771,0.505815004,0.094294713,0.668681318,-0.112523951,0.609224867,-0.301356574,0.162294943,0.577569051,0.003901464
671,ENSGALG00010002878,P2RY2,midnightblue,0.380203733,0.073516889,-0.302325841,0.160881783,0.417927876,0.047207693,0.41123168,0.051240995,0.015541218,0.943890754,0.340255418,0.112143866,-0.009931938,0.964125999,0.096660127,0.660846948,0.083937857,0.703369427,0.140622013,0.522183655,-0.235280567,0.27982931,-0.094165903,0.669108915,0.639864442,0.001008845
1327,ENSGALG00010005464,SLC39A8,midnightblue,0.39548688,0.061775878,-0.294694425,0.172243272,0.637637497,0.001064136,0.352520287,0.098983146,0.171592732,0.43370281,0.036720723,0.867888477,-0.165777538,0.449674059,0.314623455,0.143694981,-0.223894963,0.304422832,0.380369143,0.073381381,0.245528834,0.258795525,-0.170781894,0.435911333,0.589975716,0.003044651
7205,ENSGALG00010024146,CDKN1C,midnightblue,0.275606666,0.203061441,-0.287764972,0.183030913,0.203444602,0.35182046,0.162692489,0.458270677,0.345611303,0.106248189,0.154103266,0.482647898,-0.125305757,0.568890769,0.239567059,0.270904483,-0.187421875,0.391807433,0.024204975,0.912706715,0.054564437,0.804697227,-0.366481713,0.085432521,0.433998986,0.038534419
4763,ENSGALG00010017016,ZIC1,midnightblue,0.297557406,0.16791761,-0.278322018,0.198464973,0.313450292,0.145275753,0.05686344,0.796632447,-0.158350098,0.470514113,0.269491273,0.21367484,-0.001969677,0.992883423,0.167012008,0.446258051,-0.097277454,0.658807944,-0.114678823,0.60234293,-0.218838559,0.315757869,-0.156713687,0.475170985,0.575736356,0.004043728
4957,ENSGALG00010017581,EFCAB11,midnightblue,0.115473468,0.599813322,-0.274656095,0.204687369,0.026936694,0.902897904,-0.054976193,0.803251368,-0.00990858,0.964210313,0.044164468,0.841409528,-0.180650838,0.409442236,0.407455884,0.053630157,-0.200418496,0.359182591,-0.203538289,0.351593955,-0.270212053,0.212405016,-0.376735029,0.076402411,0.534165827,0.008651074
761,ENSGALG00010003222,ITGA8,midnightblue,0.284354736,0.188506574,-0.25486485,0.240542234,0.040866306,0.853122997,0.135180463,0.538566235,0.085111213,0.69940912,0.201838703,0.355716311,-0.020969338,0.9243408,0.320609791,0.135818698,0.036973042,0.86698851,-0.194399814,0.374089178,-0.28745782,0.183519567,0.02114735,0.923700327,0.6446817,0.000897594
6131,ENSGALG00010021219,STRA6,midnightblue,0.273452136,0.206759269,-0.241215503,0.26752097,-0.078000869,0.723520531,0.356860991,0.094610652,0.330879146,0.123034685,0.093413556,0.671608375,-0.163285282,0.456612239,0.02903932,0.895357251,0.134726925,0.539942371,0.10748757,0.625434052,-0.090228598,0.682226544,-0.27492953,0.204218771,0.606356124,0.002161014
2882,ENSGALG00010011080,EMP1,midnightblue,0.314679597,0.14361964,-0.240861427,0.268245448,0.301212752,0.162505367,0.44583786,0.032988507,0.219212,0.314912053,0.059204287,0.788441501,-0.001161713,0.995802617,0.243904348,0.262059987,0.062090096,0.778373498,0.180130326,0.410815716,-0.042329402,0.847922936,-0.125839894,0.567231342,0.762720961,2.32E-05
5421,ENSGALG00010018885,EFEMP1,midnightblue,0.291569476,0.177052197,-0.240418763,0.269152942,0.322264806,0.133696765,0.361234831,0.090351442,-0.153005826,0.485808825,0.14655474,0.504597349,-0.15432939,0.481997886,0.074893336,0.734140218,-0.042263974,0.848155347,0.158035061,0.471408821,-0.180183227,0.41067601,-0.264913729,0.221857629,0.681471173,0.000343007
7244,ENSGALG00010024214,CRABP1,midnightblue,0.322601466,0.13326805,-0.233270714,0.28407697,0.292095269,0.176236653,0.617626445,0.001688519,-0.005057541,0.981728016,0.172409215,0.431484983,-0.24562679,0.258599518,0.13050021,0.552844957,0.25102338,0.247948262,0.414318054,0.049350058,-0.095202961,0.665669145,-0.187713925,0.391056552,0.781957221,1.05E-05
4857,ENSGALG00010017381,CA6,midnightblue,0.179996207,0.411170029,-0.232650454,0.285395958,-0.042763244,0.846382166,0.254016253,0.24216569,0.153556178,0.484222366,-0.12312288,0.575694632,0.129559587,0.555735251,0.161371078,0.46197878,0.277259598,0.200254937,-0.028946086,0.895691435,-0.029199754,0.894782237,0.1025514,0.641485273,0.375141914,0.077755983
8024,ENSGALG00010026822,PRELP,midnightblue,0.24951135,0.250903418,-0.232578144,0.285549975,-0.142019373,0.518015375,0.293916151,0.173432385,0.053028602,0.810095659,0.366147205,0.085740003,-0.010068929,0.963631503,0.170407689,0.436932596,0.22843984,0.294451056,-0.178165131,0.41602409,-0.479363078,0.020641812,-0.110379493,0.616105499,0.793284206,6.32E-06
5375,ENSGALG00010018670,MRAS,midnightblue,0.396103174,0.061334586,-0.222353255,0.307852043,0.294114425,0.173128907,0.361332784,0.090257721,0.250836167,0.248312928,0.233447467,0.283701804,0.250864619,0.248257484,0.192596037,0.378624644,0.168142668,0.443141359,0.333163122,0.12031401,0.310997164,0.148620989,0.084959083,0.699922164,0.50811935,0.013305967
5883,ENSGALG00010020640,PTPN14,midnightblue,0.331307433,0.122521151,-0.220977286,0.310932513,-0.068762579,0.755228566,0.408386473,0.053033479,0.323487224,0.132144801,0.233207508,0.284211203,0.351039,0.100508931,0.237885705,0.274383402,0.497280147,0.015768029,0.083410501,0.705151793,-0.051298904,0.816185542,0.154940367,0.480243799,0.581212926,0.003631071
556,ENSGALG00010002455,NYX,midnightblue,0.089622642,0.684253401,-0.219579588,0.314080843,-0.030887042,0.888737966,-0.105105238,0.633160853,0.185090507,0.397830538,-0.216435748,0.321233054,-0.252409322,0.245259438,0.180946746,0.408662549,-0.285917526,0.185983551,-0.282029176,0.192304161,-0.0410587,0.852438856,0.041414761,0.851172999,0.449567756,0.031378995
6032,ENSGALG00010021046,PDPN,midnightblue,0.25524483,0.2398176,-0.210982128,0.333871518,0.218771804,0.315909209,0.347620095,0.104096715,-0.043136636,0.845056519,-0.067212602,0.760587658,-0.327632386,0.126978425,0.366568915,0.085352499,-0.026489874,0.904501404,0.18733414,0.392033165,-0.005322649,0.980770395,-0.05887414,0.789595442,0.868170207,7.96E-08
198,ENSGALG00010001219,TFEC,midnightblue,0.153152039,0.485387095,-0.210861842,0.334153577,-0.220528296,0.311941758,0.169865735,0.438413932,0.220487446,0.312033679,-0.018930058,0.931681112,-0.022714147,0.918065137,0.32165019,0.134481987,0.172680591,0.430749193,-0.244062411,0.261741201,-0.287010406,0.184232968,0.027652646,0.900329341,0.421950099,0.044906635
1631,ENSGALG00010006670,ANKRD16,midnightblue,0.075157187,0.73323667,-0.209490117,0.337380195,-0.221358434,0.310077332,0.058116148,0.792246408,0.086373803,0.69515608,-0.260763018,0.22945486,-0.32188057,0.134187272,0.044293853,0.840950662,-0.024893033,0.91023488,-0.067962373,0.757993956,-0.119294523,0.587712462,-0.301671372,0.161835029,0.205693664,0.346406599
6354,ENSGALG00010021698,GYPC,midnightblue,0.255342488,0.239631594,-0.206645979,0.34412912,0.256467578,0.237495463,0.357001294,0.094471754,-0.321812021,0.134274915,0.131073932,0.551085415,-0.137361806,0.531970416,0.046764811,0.832197124,0.124179533,0.572396679,0.252302326,0.24546634,-0.109734876,0.618179953,0.003686638,0.986680336,0.559695556,0.005485442
205,ENSGALG00010001230,PTX3,midnightblue,0.180689068,0.409341459,-0.201102464,0.357510793,0.155747736,0.477930831,0.27425554,0.205375129,-0.008219071,0.970309922,0.027321928,0.901515712,-0.063244023,0.774357212,0.240954562,0.268054763,0.10266815,0.641103798,-0.026940633,0.902883768,-0.227372935,0.296773482,-0.074340132,0.73603575,0.745043342,4.53E-05
3681,ENSGALG00010013364,OTOGL,midnightblue,0.247176739,0.255510792,-0.191924206,0.380321894,0.094187705,0.669036533,0.276155257,0.202127067,0.485322983,0.018901611,-0.089510017,0.684630351,-0.006489624,0.976555386,0.599518206,0.002498997,0.014367842,0.948121289,0.104519343,0.635066866,0.139776477,0.524713592,-0.166650651,0.447256572,0.504331301,0.014127846
3975,ENSGALG00010014361,SSPN,midnightblue,0.063492042,0.773494697,-0.189102075,0.387498607,-0.160156531,0.465400637,-0.116088311,0.597859143,-0.051250597,0.816355773,0.208736477,0.339160799,0.047968719,0.82793911,0.26170678,0.227712585,-0.085543362,0.697952432,-0.293551604,0.17399132,-0.256561458,0.237317783,-0.105544459,0.63173347,0.405740261,0.054743776
7080,ENSGALG00010023767,VCAM1,midnightblue,0.15111222,0.491287225,-0.184428302,0.399550723,0.279477793,0.196530065,0.167847008,0.443955237,0.025971666,0.906361545,0.054830945,0.803761329,-0.24863184,0.252632788,0.028435286,0.897522631,-0.230569634,0.289848801,-0.013439428,0.951469594,-0.16567409,0.449960941,-0.424507012,0.043490028,0.712471115,0.000136545
647,ENSGALG00010002774,TBX18,midnightblue,0.037645571,0.864590532,-0.178875204,0.414138025,-0.002650553,0.990423468,-0.119661143,0.586556944,-0.114909115,0.60160938,-0.019047091,0.931259706,-0.351845474,0.099676093,0.046187662,0.834240028,-0.348140515,0.103544597,-0.32798872,0.126541202,-0.284430819,0.188383204,-0.23049239,0.290014929,0.712723558,0.00013546
6074,ENSGALG00010021121,PLA2R1,midnightblue,0.36302193,0.088652926,-0.176332732,0.420912867,0.204362234,0.349605605,0.575623836,0.004052603,0.028964815,0.895624304,0.315740483,0.142201238,0.122551514,0.577481398,0.202705976,0.353609218,0.489802171,0.017673543,0.358610296,0.092889675,-0.029837009,0.892498756,0.186783754,0.393450903,0.623611611,0.001475539
7747,ENSGALG00010025414,MMP2,midnightblue,0.194011313,0.375063394,-0.174193907,0.426658471,0.228473448,0.294378084,0.14520274,0.508579436,-0.12234721,0.578120879,0.065421618,0.766793305,-0.278308893,0.19848702,0.211631261,0.332351823,-0.223482764,0.305337374,0.070002615,0.75094894,-0.014071828,0.949188767,-0.043091339,0.845217315,0.831761577,8.71E-07
5720,ENSGALG00010020094,CLEC3B,midnightblue,0.237777033,0.274609225,-0.173851108,0.427583265,0.129040433,0.557333403,0.190853406,0.383035994,0.111201678,0.613463727,0.170224196,0.437433842,-0.181868652,0.406238682,0.159234579,0.468006827,-0.070604438,0.748874468,0.02116404,0.92364028,-0.092103341,0.675969221,-0.008066871,0.970859493,0.792712425,6.48E-06
